id,driver_id,start_ts,end_ts,vehicle_id,ambulatory_riders,handicapped_riders,total_riders,status,updated_at
138858,45,2/23/22 13:45,2/24/22 2:16,55,2,0,2,Completed,2/24/22 2:16
138858,45,2/23/22 13:45,2/24/22 2:16,55,2,0,2,Completed,7/24/22 0:51
138857,15392,2/18/22 12:30,2/18/22 12:47,7,1,0,1,Completed,2/18/22 19:15
138856,2190,2/22/22 20:31,2/22/22 21:39,5,7,0,7,Completed,2/22/22 21:39
138856,2190,2/22/22 20:31,2/22/22 21:39,5,7,0,7,Completed,7/24/22 0:51
138835,16576,2/25/22 11:07,2/25/22 13:30,253,7,0,7,Completed,2/25/22 13:30
138835,16576,2/25/22 11:07,2/25/22 13:30,253,7,0,7,Completed,7/24/22 0:50
138826,45,2/22/22 0:03,2/22/22 0:40,42,0,1,1,Completed,2/22/22 0:40
138826,45,2/22/22 0:03,2/22/22 0:40,42,0,1,1,Completed,7/24/22 0:50
138812,15392,2/24/22 17:18,2/24/22 17:41,7,1,0,1,Completed,2/24/22 17:41
138812,15392,2/24/22 17:18,2/24/22 17:41,7,1,0,1,Completed,7/24/22 0:50
138791,15392,2/22/22 14:15,2/22/22 14:36,7,1,0,1,Completed,2/22/22 14:36
138791,15392,2/22/22 14:15,2/22/22 14:36,7,1,0,1,Completed,7/24/22 0:49
138792,6,2/22/22 14:30,2/22/22 15:13,41,10,0,10,Completed,2/22/22 15:13
138792,6,2/22/22 14:30,2/22/22 15:13,41,10,0,10,Completed,7/24/22 0:50
138785,15392,2/25/22 10:24,2/25/22 10:46,7,1,0,1,Completed,2/25/22 10:46
138785,15392,2/25/22 10:24,2/25/22 10:46,7,1,0,1,Completed,7/24/22 0:49
138786,15392,2/25/22 12:28,2/25/22 12:51,7,1,0,1,Completed,2/25/22 12:51
138786,15392,2/25/22 12:28,2/25/22 12:51,7,1,0,1,Completed,7/24/22 0:49
138783,15392,2/26/22 12:19,2/26/22 12:40,7,1,0,1,Completed,2/26/22 12:40
138783,15392,2/26/22 12:19,2/26/22 12:40,7,1,0,1,Completed,7/24/22 0:49
138781,15392,2/26/22 14:18,2/26/22 14:43,7,1,0,1,Completed,2/26/22 14:43
138781,15392,2/26/22 14:18,2/26/22 14:43,7,1,0,1,Completed,7/24/22 0:49
138777,15392,2/23/22 18:56,2/23/22 19:22,7,1,0,1,Completed,2/23/22 19:22
138777,15392,2/23/22 18:56,2/23/22 19:22,7,1,0,1,Completed,7/24/22 0:49
138770,15392,2/24/22 18:36,2/24/22 18:57,7,1,0,1,Completed,2/24/22 18:57
138770,15392,2/24/22 18:36,2/24/22 18:57,7,1,0,1,Completed,7/24/22 0:49
138771,15392,2/24/22 21:20,2/24/22 21:34,7,1,0,1,Completed,2/24/22 21:34
138771,15392,2/24/22 21:20,2/24/22 21:34,7,1,0,1,Completed,7/24/22 0:49
138755,15392,2/21/22 14:47,2/21/22 15:14,7,1,0,1,Completed,2/21/22 15:14
138755,15392,2/21/22 14:47,2/21/22 15:14,7,1,0,1,Completed,7/24/22 0:49
138756,15392,2/21/22 15:45,2/21/22 16:09,7,1,0,1,Completed,2/21/22 16:09
138756,15392,2/21/22 15:45,2/21/22 16:09,7,1,0,1,Completed,7/24/22 0:49
138753,15392,2/18/22 13:22,2/18/22 13:54,7,1,0,1,Completed,2/18/22 19:15
138753,15392,2/18/22 13:22,2/18/22 13:54,7,1,0,1,Completed,7/24/22 0:49
138734,15715,2/18/22 11:26,2/18/22 12:18,55,13,0,13,Completed,2/18/22 19:15
138734,15715,2/18/22 11:26,2/18/22 12:18,55,13,0,13,Completed,7/24/22 0:48
138724,2167,2/18/22 4:01,2/18/22 5:03,55,10,0,10,Completed,2/18/22 19:15
138724,2167,2/18/22 4:01,2/18/22 5:03,55,10,0,10,Completed,7/24/22 0:48
138719,2733,2/17/22 19:21,2/17/22 20:47,55,12,0,12,Completed,2/18/22 19:15
138719,2733,2/17/22 19:21,2/17/22 20:47,55,12,0,12,Completed,7/24/22 0:48
138707,2190,2/18/22 9:44,2/18/22 10:59,81,11,0,11,Completed,2/18/22 19:15
138707,2190,2/18/22 9:44,2/18/22 10:59,81,11,0,11,Completed,7/24/22 0:48
138572,16576,2/17/22 4:32,2/17/22 6:04,253,13,0,13,Completed,2/18/22 19:16
138572,16576,2/17/22 4:32,2/17/22 6:04,253,13,0,13,Completed,7/24/22 0:45
138570,2167,2/17/22 4:31,2/17/22 5:50,55,10,0,10,Completed,2/18/22 19:16
138570,2167,2/17/22 4:31,2/17/22 5:50,55,10,0,10,Completed,7/24/22 0:45
138551,15392,2/20/22 19:05,2/20/22 19:26,7,1,0,1,Completed,2/20/22 19:26
138551,15392,2/20/22 19:05,2/20/22 19:26,7,1,0,1,Completed,7/24/22 0:45
138530,2167,2/19/22 21:14,2/19/22 21:36,55,1,0,1,Completed,2/19/22 21:36
138530,2167,2/19/22 21:14,2/19/22 21:36,55,1,0,1,Completed,7/24/22 0:45
138525,15392,2/19/22 9:59,2/19/22 10:18,7,1,0,1,Completed,2/19/22 10:18
138525,15392,2/19/22 9:59,2/19/22 10:18,7,1,0,1,Completed,7/24/22 0:45
138526,15392,2/19/22 12:23,2/19/22 12:45,7,1,0,1,Completed,2/19/22 12:45
138526,15392,2/19/22 12:23,2/19/22 12:45,7,1,0,1,Completed,7/24/22 0:45
138518,45,2/22/22 11:32,2/22/22 12:45,5,1,0,1,Completed,2/22/22 12:45
138518,45,2/22/22 11:32,2/22/22 12:45,5,1,0,1,Completed,7/24/22 0:44
138515,45,2/25/22 2:44,2/25/22 5:00,5,1,0,1,Completed,2/25/22 5:00
138515,45,2/25/22 2:44,2/25/22 5:00,5,1,0,1,Completed,7/24/22 0:44
138509,15715,2/28/22 11:10,2/28/22 12:41,81,1,0,1,Completed,2/28/22 12:41
138509,15715,2/28/22 11:10,2/28/22 12:41,81,1,0,1,Completed,7/24/22 0:44
138487,15392,2/17/22 18:47,2/17/22 19:09,7,1,0,1,Completed,2/18/22 19:16
138487,15392,2/17/22 18:47,2/17/22 19:09,7,1,0,1,Completed,7/24/22 0:44
138488,15392,2/17/22 19:28,2/17/22 20:03,7,1,0,1,Completed,2/18/22 19:16
138488,15392,2/17/22 19:28,2/17/22 20:03,7,1,0,1,Completed,7/24/22 0:44
138482,6,2/17/22 12:54,2/17/22 13:52,51,1,0,1,Completed,2/18/22 19:16
138482,6,2/17/22 12:54,2/17/22 13:52,51,1,0,1,Completed,7/24/22 0:44
138480,3843,2/17/22 23:34,2/18/22 0:26,81,1,0,1,Completed,2/18/22 19:16
138480,3843,2/17/22 23:34,2/18/22 0:26,81,1,0,1,Completed,7/24/22 0:44
138463,11,2/17/22 20:21,2/17/22 20:37,42,1,0,1,Completed,2/18/22 19:16
138461,33,2/17/22 19:52,2/17/22 21:49,41,2,1,3,Completed,2/18/22 19:16
138456,23,2/17/22 18:37,2/17/22 20:24,72,1,1,2,Completed,2/18/22 19:16
138449,11,2/17/22 13:16,2/17/22 13:44,42,1,0,1,Completed,2/18/22 19:16
138447,33,2/17/22 13:10,2/17/22 14:38,41,1,1,2,Completed,2/18/22 19:16
138446,24,2/17/22 13:11,2/17/22 14:39,71,1,0,1,Completed,2/18/22 19:16
138444,11,2/17/22 11:40,2/17/22 13:06,42,0,1,1,Completed,2/18/22 19:16
138437,45,2/19/22 2:11,2/19/22 3:50,81,11,0,11,Completed,2/19/22 3:50
138437,45,2/19/22 2:11,2/19/22 3:50,81,11,0,11,Completed,7/24/22 0:43
138406,15392,2/16/22 20:05,2/16/22 20:29,7,1,0,1,Completed,2/18/22 19:17
138406,15392,2/16/22 20:05,2/16/22 20:29,7,1,0,1,Completed,7/24/22 0:43
138308,16576,2/16/22 23:39,2/17/22 0:17,253,1,0,1,Completed,2/18/22 19:17
138308,16576,2/16/22 23:39,2/17/22 0:17,253,1,0,1,Completed,7/24/22 0:41
138066,15392,2/18/22 12:01,2/18/22 12:30,7,1,0,1,Completed,2/18/22 19:18
138066,15392,2/18/22 12:01,2/18/22 12:30,7,1,0,1,Completed,7/24/22 0:36
138063,6,2/17/22 12:02,2/17/22 12:44,43,1,0,1,Completed,2/18/22 19:18
138063,6,2/17/22 12:02,2/17/22 12:44,43,1,0,1,Completed,7/24/22 0:36
138004,15392,2/14/22 13:25,2/14/22 13:51,7,1,0,1,Completed,2/18/22 19:18
137779,2167,2/12/22 12:31,2/12/22 13:13,55,13,0,13,Completed,2/18/22 19:18
137779,2167,2/12/22 12:31,2/12/22 13:13,55,13,0,13,Completed,7/24/22 0:31
137706,15392,2/15/22 12:00,2/15/22 12:30,7,1,0,1,Completed,2/18/22 19:19
137706,15392,2/15/22 12:00,2/15/22 12:30,7,1,0,1,Completed,7/24/22 0:30
137705,15392,2/14/22 12:08,2/14/22 12:26,7,1,0,1,Completed,2/18/22 19:19
137705,15392,2/14/22 12:08,2/14/22 12:26,7,1,0,1,Completed,7/24/22 0:30
137702,15392,2/12/22 20:33,2/12/22 21:14,7,1,0,1,Completed,2/18/22 19:19
137702,15392,2/12/22 20:33,2/12/22 21:14,7,1,0,1,Completed,7/24/22 0:30
137701,15392,2/12/22 15:34,2/12/22 15:54,7,1,0,1,Completed,2/18/22 19:19
137701,15392,2/12/22 15:34,2/12/22 15:54,7,1,0,1,Completed,7/24/22 0:30
137593,33,2/11/22 18:07,2/11/22 19:13,7,1,0,1,Completed,2/18/22 19:20
137593,33,2/11/22 18:07,2/11/22 19:13,7,1,0,1,Completed,7/24/22 0:28
137487,15392,2/10/22 20:11,2/10/22 20:38,7,1,0,1,Completed,2/18/22 19:20
137440,3843,2/10/22 20:04,2/10/22 20:42,83,6,0,6,Completed,2/18/22 19:20
137359,15392,2/14/22 18:42,2/14/22 19:16,7,1,0,1,Completed,2/18/22 19:21
137359,15392,2/14/22 18:42,2/14/22 19:16,7,1,0,1,Completed,7/24/22 0:23
137352,15392,2/15/22 19:06,2/15/22 19:25,7,1,0,1,Completed,2/18/22 19:21
137352,15392,2/15/22 19:06,2/15/22 19:25,7,1,0,1,Completed,7/24/22 0:23
137346,15392,2/16/22 18:56,2/16/22 19:20,7,1,0,1,Completed,2/18/22 19:21
137343,15392,2/16/22 10:09,2/16/22 10:22,7,1,0,1,Completed,2/18/22 19:21
137343,15392,2/16/22 10:09,2/16/22 10:22,7,1,0,1,Completed,7/24/22 0:23
137342,16576,2/17/22 23:35,2/18/22 0:29,253,1,0,1,Completed,2/18/22 19:21
137342,16576,2/17/22 23:35,2/18/22 0:29,253,1,0,1,Completed,7/24/22 0:23
137329,16576,2/15/22 20:34,2/15/22 21:54,253,14,0,14,Completed,2/18/22 19:21
137329,16576,2/15/22 20:34,2/15/22 21:54,253,14,0,14,Completed,7/24/22 0:23
137248,15602,2/23/22 11:53,2/23/22 12:38,46,11,0,11,Completed,2/23/22 12:38
137248,15602,2/23/22 11:53,2/23/22 12:38,46,11,0,11,Completed,7/24/22 0:21
137244,15602,2/23/22 19:02,2/23/22 20:44,51,11,0,11,Completed,2/23/22 20:44
137244,15602,2/23/22 19:02,2/23/22 20:44,51,11,0,11,Completed,7/24/22 0:21
137241,21,2/23/22 9:57,2/23/22 11:06,85,13,0,13,Completed,2/23/22 11:07
137241,21,2/23/22 9:57,2/23/22 11:06,85,13,0,13,Completed,7/24/22 0:21
137239,3843,2/25/22 3:50,2/25/22 4:56,51,12,0,12,Completed,2/25/22 4:56
137239,3843,2/25/22 3:50,2/25/22 4:56,51,12,0,12,Completed,7/24/22 0:21
137237,15602,2/24/22 11:55,2/24/22 12:51,46,11,0,11,Completed,2/24/22 12:51
137237,15602,2/24/22 11:55,2/24/22 12:51,46,11,0,11,Completed,7/24/22 0:21
137234,2190,2/24/22 23:21,2/25/22 0:40,46,11,0,11,Completed,2/25/22 0:40
137234,2190,2/24/22 23:21,2/25/22 0:40,46,11,0,11,Completed,7/24/22 0:21
137231,15715,2/24/22 15:12,2/24/22 16:42,81,14,0,14,Completed,2/24/22 16:42
137231,15715,2/24/22 15:12,2/24/22 16:42,81,14,0,14,Completed,7/24/22 0:21
137229,44,2/25/22 2:01,2/25/22 4:40,51,5,0,5,Completed,2/25/22 4:40
137229,44,2/25/22 2:01,2/25/22 4:40,51,5,0,5,Completed,7/24/22 0:21
137230,33,2/24/22 14:51,2/24/22 16:22,85,13,0,13,Completed,2/24/22 16:22
137230,33,2/24/22 14:51,2/24/22 16:22,85,13,0,13,Completed,7/24/22 0:21
137225,21,2/25/22 12:00,2/25/22 12:42,51,10,0,10,Completed,2/25/22 12:42
137225,21,2/25/22 12:00,2/25/22 12:42,51,10,0,10,Completed,7/24/22 0:21
137224,15602,2/25/22 9:57,2/25/22 11:02,46,10,0,10,Completed,2/25/22 11:02
137224,15602,2/25/22 9:57,2/25/22 11:02,46,10,0,10,Completed,7/24/22 0:21
137199,44,2/23/22 3:51,2/23/22 4:46,51,12,0,12,Completed,2/23/22 4:46
137199,44,2/23/22 3:51,2/23/22 4:46,51,12,0,12,Completed,7/24/22 0:20
137194,3843,2/22/22 23:33,2/23/22 0:56,81,11,0,11,Completed,2/23/22 0:56
137194,3843,2/22/22 23:33,2/23/22 0:56,81,11,0,11,Completed,7/24/22 0:20
137155,45,2/10/22 21:13,2/10/22 22:01,42,1,0,1,Completed,2/18/22 19:22
137155,45,2/10/22 21:13,2/10/22 22:01,42,1,0,1,Completed,7/24/22 0:20
137138,15715,2/10/22 12:52,2/10/22 14:16,81,13,0,13,Completed,2/18/22 19:22
137138,15715,2/10/22 12:52,2/10/22 14:16,81,13,0,13,Completed,7/24/22 0:19
137130,3843,2/10/22 21:24,2/10/22 21:52,81,1,0,1,Completed,2/18/22 19:22
137130,3843,2/10/22 21:24,2/10/22 21:52,81,1,0,1,Completed,7/24/22 0:19
136971,23,2/16/22 18:37,2/16/22 20:30,72,1,2,3,Completed,2/18/22 19:23
136963,23,2/16/22 10:57,2/16/22 13:27,72,1,2,3,Completed,2/18/22 19:23
136958,6,2/9/22 13:27,2/10/22 22:39,41,1,0,1,Completed,2/18/22 19:23
136958,6,2/9/22 13:27,2/10/22 22:39,41,1,0,1,Completed,7/24/22 0:16
136882,3843,2/8/22 20:16,2/8/22 20:37,83,6,0,6,Completed,2/18/22 19:23
136882,3843,2/8/22 20:16,2/8/22 20:37,83,6,0,6,Completed,7/24/22 0:15
136676,2167,2/8/22 8:03,2/8/22 9:39,55,10,0,10,Completed,2/18/22 19:24
136642,15602,2/8/22 14:58,2/8/22 16:11,85,13,0,13,Completed,2/18/22 19:24
136642,15602,2/8/22 14:58,2/8/22 16:11,85,13,0,13,Completed,7/24/22 0:10
136636,11,2/15/22 20:16,2/15/22 21:00,42,2,0,2,Completed,2/18/22 19:24
136633,24,2/15/22 19:47,2/15/22 21:35,41,3,0,3,Completed,2/18/22 19:24
136631,24,2/15/22 18:50,2/15/22 19:47,71,3,0,3,Completed,2/18/22 19:25
136630,11,2/15/22 18:40,2/15/22 19:29,42,0,1,1,Completed,2/18/22 19:25
136629,11,2/15/22 13:10,2/15/22 14:01,42,2,0,2,Completed,2/18/22 19:25
136626,24,2/15/22 13:03,2/15/22 14:22,71,3,0,3,Completed,2/18/22 19:25
136624,24,2/15/22 11:32,2/15/22 13:02,71,4,0,4,Completed,2/18/22 19:25
136623,23,2/15/22 11:22,2/15/22 13:20,72,1,1,2,Completed,2/18/22 19:25
136620,24,2/14/22 20:28,2/14/22 22:28,71,5,0,5,Completed,2/18/22 19:25
138790,16576,2/25/22 23:29,2/26/22 0:15,253,1,0,1,Completed,2/26/22 0:15
138790,16576,2/25/22 23:29,2/26/22 0:15,253,1,0,1,Completed,7/24/22 0:49
137941,15392,2/13/22 17:43,2/13/22 18:22,7,1,0,1,Completed,2/18/22 19:18
137560,15392,2/11/22 12:03,2/11/22 12:26,7,1,0,1,Completed,2/18/22 19:20
137209,2733,2/28/22 23:20,3/1/22 0:38,51,11,0,11,Completed,3/1/22 0:38
137132,2167,2/10/22 4:56,2/10/22 6:33,55,13,0,13,Completed,2/18/22 19:22
137132,2167,2/10/22 4:56,2/10/22 6:33,55,13,0,13,Completed,7/24/22 0:19
137063,16576,2/9/22 21:12,2/9/22 21:59,253,1,0,1,Completed,2/18/22 19:22
137063,16576,2/9/22 21:12,2/9/22 21:59,253,1,0,1,Completed,7/24/22 0:18
137062,16576,2/9/22 16:12,2/9/22 16:56,253,1,0,1,Completed,2/18/22 19:22
137062,16576,2/9/22 16:12,2/9/22 16:56,253,1,0,1,Completed,7/24/22 0:18
136915,3843,2/10/22 20:44,2/10/22 21:24,81,1,0,1,Completed,2/18/22 19:23
136915,3843,2/10/22 20:44,2/10/22 21:24,81,1,0,1,Completed,7/24/22 0:15
136616,23,2/14/22 18:33,2/14/22 20:43,72,2,2,4,Completed,2/18/22 19:25
136615,11,2/14/22 18:40,2/14/22 20:16,42,4,0,4,Completed,2/18/22 19:25
136614,23,2/14/22 13:42,2/14/22 15:50,72,2,0,2,Completed,2/18/22 19:25
136613,11,2/14/22 13:21,2/14/22 14:53,42,2,1,3,Completed,2/18/22 19:25
136611,33,2/14/22 13:22,2/14/22 16:04,41,5,0,5,Completed,2/18/22 19:25
136609,24,2/14/22 11:00,2/14/22 13:04,71,5,0,5,Completed,2/18/22 19:25
136608,23,2/14/22 10:53,2/14/22 13:28,72,3,2,5,Completed,2/18/22 19:25
136607,11,2/14/22 11:20,2/14/22 13:18,42,4,0,4,Completed,2/18/22 19:25
136605,11,2/11/22 20:53,2/11/22 22:51,42,4,1,5,Completed,2/18/22 19:25
136604,24,2/11/22 20:32,2/11/22 21:41,71,2,0,2,Completed,2/18/22 19:25
136602,33,2/11/22 21:47,2/11/22 23:31,41,2,0,2,Completed,2/18/22 19:25
136596,24,2/11/22 18:59,2/11/22 20:32,71,3,1,4,Completed,2/18/22 19:26
136594,23,2/11/22 15:19,2/11/22 20:48,72,2,1,3,Completed,2/18/22 19:26
136593,11,2/11/22 18:45,2/11/22 20:53,42,4,1,5,Completed,2/18/22 19:26
136591,11,2/11/22 13:22,2/11/22 15:12,42,4,1,5,Completed,2/18/22 19:26
136590,24,2/11/22 13:38,2/11/22 14:59,71,3,0,3,Completed,2/18/22 19:26
136589,33,2/11/22 15:11,2/11/22 15:11,41,2,0,2,Completed,2/18/22 19:26
136588,33,2/11/22 11:29,2/11/22 13:29,41,4,1,5,Completed,2/18/22 19:26
136587,24,2/11/22 11:08,2/11/22 13:15,72,5,0,5,Completed,2/18/22 19:26
136586,23,2/11/22 10:42,2/11/22 13:43,71,2,2,4,Completed,2/18/22 19:26
136585,11,2/11/22 10:35,2/11/22 13:22,42,5,1,6,Completed,2/18/22 19:26
136584,11,2/9/22 20:20,2/9/22 22:00,42,4,1,5,Completed,2/18/22 19:26
136583,23,2/9/22 21:05,2/9/22 23:10,72,3,0,3,Completed,2/18/22 19:26
136582,33,2/9/22 20:07,2/9/22 21:43,41,3,0,3,Completed,2/18/22 19:26
136581,24,2/9/22 20:45,2/9/22 22:10,71,4,0,4,Completed,2/18/22 19:26
136580,33,2/9/22 18:46,2/9/22 20:06,41,3,0,3,Completed,2/18/22 19:26
136579,24,2/9/22 18:49,2/9/22 20:27,71,5,0,5,Completed,2/18/22 19:26
136578,11,2/9/22 18:43,2/9/22 19:53,42,3,0,3,Completed,2/18/22 19:26
136576,23,2/9/22 18:29,2/9/22 21:05,72,2,2,4,Completed,2/18/22 19:26
136554,11,2/9/22 13:13,2/9/22 15:07,42,4,1,5,Completed,2/18/22 19:26
136552,24,2/9/22 13:18,2/9/22 14:59,71,3,0,3,Completed,2/18/22 19:27
136549,33,2/9/22 11:42,2/9/22 13:35,41,5,0,5,Completed,2/18/22 19:27
136548,24,2/9/22 11:23,2/9/22 13:02,71,4,0,4,Completed,2/18/22 19:27
136485,15392,2/10/22 13:16,2/10/22 13:52,7,1,0,1,Completed,2/18/22 19:27
136485,15392,2/10/22 13:16,2/10/22 13:52,7,1,0,1,Completed,7/24/22 0:08
136487,16576,2/11/22 1:31,2/11/22 2:15,253,1,0,1,Completed,2/18/22 19:27
136487,16576,2/11/22 1:31,2/11/22 2:15,253,1,0,1,Completed,7/24/22 0:08
136484,6,2/10/22 13:28,2/10/22 13:29,5,1,0,1,Completed,2/18/22 19:27
136484,6,2/10/22 13:28,2/10/22 13:29,5,1,0,1,Completed,7/24/22 0:08
136483,15392,2/11/22 13:28,2/11/22 14:02,7,1,0,1,Completed,2/18/22 19:27
136483,15392,2/11/22 13:28,2/11/22 14:02,7,1,0,1,Completed,7/24/22 0:08
136479,6,2/9/22 11:53,2/9/22 12:30,5,1,0,1,Completed,2/18/22 19:27
136479,6,2/9/22 11:53,2/9/22 12:30,5,1,0,1,Completed,7/24/22 0:08
136480,15392,2/9/22 13:00,2/9/22 13:28,7,1,0,1,Completed,2/18/22 19:27
136480,15392,2/9/22 13:00,2/9/22 13:28,7,1,0,1,Completed,7/24/22 0:08
136476,15392,2/8/22 15:43,2/8/22 16:06,7,1,0,1,Completed,2/18/22 19:27
136476,15392,2/8/22 15:43,2/8/22 16:06,7,1,0,1,Completed,7/24/22 0:08
136477,3843,2/8/22 23:42,2/9/22 0:42,81,2,0,2,Completed,2/18/22 19:27
136477,3843,2/8/22 23:42,2/9/22 0:42,81,2,0,2,Completed,7/24/22 0:08
136474,6,2/8/22 11:52,2/8/22 12:32,43,1,0,1,Completed,2/18/22 19:27
136474,6,2/8/22 11:52,2/8/22 12:32,43,1,0,1,Completed,7/24/22 0:08
136475,15392,2/8/22 13:15,2/8/22 13:53,7,1,0,1,Completed,2/18/22 19:27
136475,15392,2/8/22 13:15,2/8/22 13:53,7,1,0,1,Completed,7/24/22 0:08
136457,15392,2/7/22 18:51,2/7/22 19:05,7,1,0,1,Completed,2/18/22 19:27
136457,15392,2/7/22 18:51,2/7/22 19:05,7,1,0,1,Completed,7/24/22 0:07
136456,15392,2/7/22 17:32,2/7/22 17:47,7,1,0,1,Completed,2/18/22 19:27
136456,15392,2/7/22 17:32,2/7/22 17:47,7,1,0,1,Completed,7/24/22 0:07
136433,16576,2/7/22 21:13,2/7/22 21:47,81,1,0,1,Completed,2/18/22 19:27
136391,15392,2/7/22 12:07,2/7/22 12:32,7,1,0,1,Completed,2/18/22 19:27
136391,15392,2/7/22 12:07,2/7/22 12:32,7,1,0,1,Completed,7/24/22 0:06
136287,15392,2/9/22 14:17,2/9/22 14:43,7,1,0,1,Completed,2/18/22 19:28
136287,15392,2/9/22 14:17,2/9/22 14:43,7,1,0,1,Completed,7/24/22 0:03
136269,2167,2/6/22 1:33,2/6/22 3:00,55,12,0,12,Completed,2/18/22 19:28
136269,2167,2/6/22 1:33,2/6/22 3:00,55,12,0,12,Completed,7/24/22 0:03
136251,2190,2/14/22 20:05,2/14/22 21:54,85,7,0,7,Completed,2/18/22 19:28
136251,2190,2/14/22 20:05,2/14/22 21:54,85,7,0,7,Completed,7/24/22 0:03
136246,2190,2/15/22 20:26,2/15/22 21:45,85,7,0,7,Completed,2/18/22 19:28
136246,2190,2/15/22 20:26,2/15/22 21:45,85,7,0,7,Completed,7/24/22 0:03
136241,2190,2/16/22 20:12,2/16/22 21:45,85,7,0,7,Completed,2/18/22 19:28
136241,2190,2/16/22 20:12,2/16/22 21:45,85,7,0,7,Completed,7/24/22 0:03
136236,2190,2/17/22 20:06,2/17/22 21:45,85,7,0,7,Completed,2/18/22 19:28
136236,2190,2/17/22 20:06,2/17/22 21:45,85,7,0,7,Completed,7/24/22 0:03
136224,15715,2/18/22 9:28,2/18/22 10:50,55,6,0,6,Completed,2/18/22 19:28
136224,15715,2/18/22 9:28,2/18/22 10:50,55,6,0,6,Completed,7/24/22 0:03
136223,2167,2/18/22 5:56,2/18/22 14:57,51,16,0,16,Completed,2/18/22 19:28
136223,2167,2/18/22 5:56,2/18/22 14:57,51,16,0,16,Completed,7/24/22 0:02
136222,16576,2/19/22 3:06,2/19/22 4:30,253,13,0,13,Completed,2/19/22 4:31
136222,16576,2/19/22 3:06,2/19/22 4:30,253,13,0,13,Completed,7/24/22 0:02
136221,2167,2/19/22 1:45,2/19/22 2:40,55,13,0,13,Completed,2/19/22 2:40
136221,2167,2/19/22 1:45,2/19/22 2:40,55,13,0,13,Completed,7/24/22 0:02
136220,3843,2/18/22 16:49,2/18/22 18:49,55,10,0,10,Completed,2/18/22 19:29
136220,3843,2/18/22 16:49,2/18/22 18:49,55,10,0,10,Completed,7/24/22 0:02
136217,16576,2/18/22 18:34,2/18/22 20:02,5,6,0,6,Completed,2/18/22 20:02
136217,16576,2/18/22 18:34,2/18/22 20:02,5,6,0,6,Completed,7/24/22 0:02
136216,15715,2/18/22 16:48,2/18/22 18:50,81,13,0,13,Completed,2/18/22 19:29
136216,15715,2/18/22 16:48,2/18/22 18:50,81,13,0,13,Completed,7/24/22 0:02
136215,2167,2/19/22 3:02,2/19/22 4:11,55,10,0,10,Completed,2/19/22 4:11
136215,2167,2/19/22 3:02,2/19/22 4:11,55,10,0,10,Completed,7/24/22 0:02
136214,2167,2/14/22 6:58,2/14/22 8:45,55,15,0,15,Completed,2/18/22 19:29
136214,2167,2/14/22 6:58,2/14/22 8:45,55,15,0,15,Completed,7/24/22 0:02
136212,16576,2/15/22 3:14,2/15/22 4:34,253,13,0,13,Completed,2/18/22 19:29
136212,16576,2/15/22 3:14,2/15/22 4:34,253,13,0,13,Completed,7/24/22 0:02
136211,2167,2/15/22 1:39,2/15/22 2:37,55,13,0,13,Completed,2/18/22 19:29
136211,2167,2/15/22 1:39,2/15/22 2:37,55,13,0,13,Completed,7/24/22 0:02
136209,16576,2/14/22 16:56,2/14/22 18:37,55,10,0,10,Completed,2/18/22 19:29
136209,16576,2/14/22 16:56,2/14/22 18:37,55,10,0,10,Completed,7/24/22 0:02
136207,2190,2/14/22 19:03,2/14/22 19:38,85,6,0,6,Completed,2/18/22 19:29
136207,2190,2/14/22 19:03,2/14/22 19:38,85,6,0,6,Completed,7/24/22 0:02
136208,15715,2/14/22 9:41,2/14/22 10:54,81,6,0,6,Completed,2/18/22 19:29
136208,15715,2/14/22 9:41,2/14/22 10:54,81,6,0,6,Completed,7/24/22 0:02
136203,2167,2/15/22 5:54,2/15/22 8:01,55,15,0,15,Completed,2/18/22 19:29
136203,2167,2/15/22 5:54,2/15/22 8:01,55,15,0,15,Completed,7/24/22 0:02
136201,16576,2/16/22 3:00,2/16/22 4:29,253,13,0,13,Completed,2/18/22 19:29
136201,16576,2/16/22 3:00,2/16/22 4:29,253,13,0,13,Completed,7/24/22 0:02
136200,2167,2/16/22 1:33,2/16/22 2:33,55,13,0,13,Completed,2/18/22 19:29
136200,2167,2/16/22 1:33,2/16/22 2:33,55,13,0,13,Completed,7/24/22 0:02
136198,16576,2/15/22 16:50,2/15/22 18:52,253,10,0,10,Completed,2/18/22 19:29
136198,16576,2/15/22 16:50,2/15/22 18:52,253,10,0,10,Completed,7/24/22 0:02
136194,2190,2/15/22 19:09,2/15/22 19:37,55,6,0,6,Completed,2/18/22 19:29
136194,2190,2/15/22 19:09,2/15/22 19:37,55,6,0,6,Completed,7/24/22 0:02
136193,2190,2/15/22 16:46,2/15/22 18:48,85,13,0,13,Completed,2/18/22 19:29
136193,2190,2/15/22 16:46,2/15/22 18:48,85,13,0,13,Completed,7/24/22 0:02
136192,2167,2/16/22 2:55,2/16/22 4:50,55,10,0,10,Completed,2/18/22 19:29
136192,2167,2/16/22 2:55,2/16/22 4:50,55,10,0,10,Completed,7/24/22 0:02
136190,2190,2/19/22 12:23,2/19/22 14:08,81,13,0,13,Completed,2/19/22 14:08
136190,2190,2/19/22 12:23,2/19/22 14:08,81,13,0,13,Completed,7/24/22 0:02
136189,2167,2/16/22 7:25,2/16/22 9:09,46,14,0,14,Completed,2/18/22 19:29
